District,City,Latitude,Longitude,Price,PriceMillionPerM2,Size,LandType,Width,Length,Legalty,Ward
794,80,10.549899,106.393616,1380000000,12.105263,114.0,1,,,1.0,27700
784,79,10.854785,106.58987,4150000000,37.119858,111.8,1,5.0,22.2999,1.0,27589
568,56,12.26258,109.15096,1250000000,14.434196,86.5999,1,5.0,17.3199,1.0,22393
803,80,10.611143,106.47004,790000000,7.117117,111.0,1,4.0,27.0,1.0,28033
785,79,10.72413,106.652824,1499000000,14.99,100.0,1,5.0,20.0,1.0,27619
769,79,10.7919235,106.74092,38000000000,190.0,200.0,1,10.0,20.0,1.0,27091
786,79,10.603148,106.741875,9000000000,9.0,1000.0,4,20.0,50.0,1.0,27661
769,79,10.842195,106.82374,3600000000,55.384617,65.0,1,4.0,16.25,1.0,26833
724,74,10.8864,106.7834,5350000000,22.384937,239.0,1,7.5,26.5,1.0,25957
924,92,10.215302,105.371666,1300000000,21.666666,60.0,1,,,1.0,31246
718,74,11.02802,106.64458,320000000,4.0,80.0,1,,,1.0,25768
762,79,10.827054,106.718185,12000000000,100.0,120.0,1,8.0,15.0,1.0,26812
697,70,11.38822,106.539505,365000000,1.5598291,234.0,1,5.0,45.0,1.0,25444
695,70,11.491259,107.03032,360000000,0.18,2000.0,4,20.0,100.0,1.0,25375
495,48,16.004658,108.21894,3900000000,39.0,100.0,1,5.0,20.0,1.0,20314
762,79,10.837529,106.750725,8600000000,58.503403,147.0,1,5.0,30.0,1.0,26827
493,48,16.094315,108.22959,5200000000,41.6,125.0,1,5.0,,1.0,20266
783,79,10.949578,106.524765,685000000,4.5666666,150.0,1,5.0,30.0,1.0,27556
497,48,15.993395,108.145515,1800000000,17.142857,105.0,1,,,1.0,20308
731,75,10.878297,106.95994,34000000000,4.927536,6900.0,1,48.0,123.0,1.0,26374
478,46,16.516989,107.63929,655000000,5.3688526,122.0,1,7.0,18.0,1.0,19912
719,74,11.260122,106.63697,850000000,8.5,100.0,1,5.0,20.0,1.0,25822
495,48,16.00994,108.22798,3580000000,35.8,100.0,1,5.0,20.0,1.0,20314
803,80,10.6687,106.4111,359000000,2.5827339,139.0,1,,,1.0,28015
494,48,15.978137,108.25499,8050000000,42.81915,188.0,2,7.5,25.0,1.0,20290
719,74,11.220742,106.69398,5500000000,5.2083335,1056.0,4,,,1.0,25831
761,79,10.895,106.6794,2750000000,39.855072,69.0,1,4.0,17.0,1.0,26764
777,79,10.756866,106.58878,2470000000,37.424244,66.0,1,4.0,16.5,1.0,27454
507,49,15.953709,108.25555,1900000000,15.2,125.0,2,5.0,25.0,1.0,20563
731,75,10.887902,106.85692,800000000,3.2,250.0,1,14.0,17.0,3.0,26371
697,70,11.455277,106.71167,819000000,0.78373206,1045.0,4,15.0,69.0,1.0,25450
723,74,11.048178,106.72356,600000000,8.888889,67.5,1,4.5,15.0,1.0,25920
725,74,10.8815,106.7138,4300000000,34.4,125.0,1,6.25,20.0,1.0,25990
805,80,10.508208,106.51421,255000000,2.4757283,103.0,1,,,1.0,28075
721,74,11.0600605,106.635025,1750000000,9.722222,180.0,1,6.0,30.0,1.0,25852
697,70,11.55058,106.74627,540000000,0.18,3000.0,4,30.0,100.0,1.0,25435
777,79,10.76497,106.59095,2600000000,32.5,80.0,1,4.0,20.0,1.0,27454
643,66,12.642172,107.97634,750000000,5.0,150.0,1,15.0,10.0,1.0,24178
689,70,11.525222,106.85318,349000000,0.698,500.0,1,10.0,50.0,1.0,25210
747,77,10.425513,107.18381,5500000,0.005801688,948.0,4,105.0,9.0,1.0,26542
4,1,21.029987,105.91344,8800000000,125.71429,70.0,1,5.3,,1.0,148
807,80,10.6022415,106.604836,3200000000,5.2718287,607.0,1,17.5,35.0,1.0,28183
8,1,20.978895,105.892006,3100000000,83.78378,37.0,1,,,1.0,328
742,75,10.694093,106.82904,3400000,0.015044248,226.0,1,10.0,22.0,1.0,26497
723,74,11.08416,106.788345,2100000000,33.333332,63.0,2,4.5,14.0,1.0,25888
721,74,11.1465,106.638,2690000000,4.3882546,613.0,1,6.0,102.0,1.0,25837
678,68,11.703449,108.36832,1190000000,9.224806,129.0,1,6.0,22.0,1.0,24982
829,83,10.23363,106.39224,2772000000,12.0,231.0,1,,,1.0,28792
649,66,13.077148,108.20216,300000000,0.9677419,310.0,1,6.0,51.0,1.0,24307
808,80,10.438668,106.47184,7500000000,5.0,1500.0,1,,,1.0,28210
676,68,11.859742,108.34488,950000000,3.5984848,264.0,1,10.0,,1.0,24868
718,74,11.013716,106.68219,990000000,9.0,110.0,1,5.0,22.0,1.0,25762
494,48,16.008394,108.24017,5500000000,43.307087,127.0,2,,,1.0,20287
493,48,16.087246,108.24665,3400000000,45.333332,75.0,1,5.0,,1.0,20269
495,48,16.021458,108.19742,3300000000,30.612246,107.8,1,4.9,22.0,1.0,20305
495,48,16.034027,108.20864,6300000000,63.0,100.0,1,5.0,,1.0,20260
493,48,16.06956,108.232704,7700000000,70.0,110.0,1,6.1999,,1.0,20272
497,48,15.97223,108.172516,800000000,5.3333335,150.0,1,9.8,15.3,1.0,20326
721,74,11.1044445,106.62324,50000000000,41.666668,1200.0,1,50.0,,1.0,25846
493,48,16.08208,108.23195,10700000000,53.5,200.0,1,10.0,,1.0,20272
769,79,10.803261,106.731995,400000000000,400.0,1000.0,1,21.0,47.5999,1.0,27088
490,48,16.089634,108.12072,2200000000,20.465117,107.5,1,5.0,21.5,1.0,20197
783,79,10.9827,106.6179,1000000000,5.0,200.0,1,5.0,40.0,1.0,27544
802,80,10.809979,106.46613,2300000000,18.4,125.0,1,5.0,25.0,1.0,27985
495,48,16.008379,108.21838,3650000000,38.42105,95.0,1,5.0,19.0,1.0,20314
769,79,10.7876,106.8009,3700000000,54.411766,68.0,1,,,1.0,26866
783,79,10.946723,106.55245,1500000000,6.25,240.0,1,8.0,30.0,1.0,27553
919,92,10.000923,105.74713,1550000000,22.962963,67.5,1,4.0,16.0,1.0,31186
761,79,10.903202,106.69095,1400000000,25.0,56.0,4,4.0,14.0,1.0,26767
706,72,11.662556,106.16985,4650000000,0.21136364,22000.0,4,,,1.0,25525
764,79,10.838179,106.6826,5200000000,130.0,40.0,1,5.1999,8.0,1.0,26876
706,72,11.555119,106.12281,16000000008,0.4501843,35541.0,4,,,1.0,25540
705,72,11.5454,106.041,265000000,1.325,200.0,1,5.0,40.0,1.0,25498
721,74,11.137266,106.553085,3600000000,5.3333335,675.0,1,15.0,45.0,1.0,25840
718,74,11.002296,106.66343,1520000000,14.074074,108.0,1,6.0,18.0,1.0,25741
877,87,10.255392,105.7762,3900000000,0.65,6000.0,4,40.0,150.0,1.0,30256
784,79,10.872542,106.59931,480000000,5.5172415,87.0,1,8.0,12.0,1.0,27580
777,79,10.721719,106.61139,3575000000,65.0,55.0,1,4.0,13.75,1.0,27460
279,1,20.858347,105.92593,2370000000,20.973452,113.0,1,5.0,20.0,1.0,10219
719,74,11.260742,106.6645,950000000,0.475,2000.0,1,30.0,70.0,1.0,25825
696,70,11.731296,107.23118,295000000,0.23675762,1246.0,4,32.0,40.0,1.0,25429
778,79,10.725961,106.73389,4000000000,67.79661,59.0,1,5.0998,15.0,1.0,27487
769,79,10.836542,106.82859,2920000000,57.2549,51.0,1,4.0998,12.4399,1.0,26833
720,74,11.268817,106.523056,1200000000,0.46153846,2600.0,1,35.0,80.0,1.0,25804
778,79,10.755097,106.72523,3500000000,50.0,70.0,1,4.4499,15.7898,1.0,27466
815,82,10.358534,106.37333,880000000,14.666667,60.0,1,4.0,15.0,2.0,28258
775,79,10.741497,106.62672,9000000000,132.35294,68.0,1,4.0,17.0,1.0,27385
737,75,10.875795,107.0008,1105000000,13.0,85.0,1,5.0,17.0,1.0,26296
777,79,10.770323,106.59671,6500000000,101.5625,64.0,1,4.0,16.0,1.0,27448
490,48,16.065733,108.16955,3450000000,35.9375,96.0,1,10.0,9.6,1.0,20200
720,74,11.429776,106.54467,300000000,1.0,300.0,1,5.0,60.0,1.0,25783
493,48,16.1001,108.2288,3800000000,50.666668,75.0,1,5.0,15.0,1.0,20266
724,74,10.9287,106.7617,15500000000,36.72986,422.0,1,10.0,41.0,1.0,25945
724,74,10.9214,106.7668,3600000000,36.0,100.0,1,4.75,21.0,1.0,25948
724,74,10.914057,106.75638,2399000000,22.42056,107.0,1,5.0,21.0,1.0,25948
724,74,10.890683,106.78464,2550000000,25.5,100.0,1,5.0,20.0,1.0,25957
495,48,16.037712,108.172806,900000000,9.0,100.0,1,,,1.0,20311
724,74,10.88358,106.816185,830000000,8.829787,94.0,1,4.0,23.5,1.0,25954
919,92,10.007139,105.78584,1720000000,19.11111,90.0,1,5.0,18.0,1.0,31198
919,92,9.9938,105.7995,2250000000,27.777779,81.0,1,4.5,18.0,1.0,31201
490,48,16.07684,108.15957,4250000000,45.698925,93.0,1,5.0,18.6,1.0,20200
784,79,10.8749,106.6185,3400000000,42.5,80.0,1,5.1999,15.5,1.0,27574
919,92,9.9743,105.7527,1480000000,8.654971,171.0,1,8.0,22.0,1.0,31198
490,48,16.077822,108.157036,4200000000,42.0,100.0,1,5.0,20.0,1.0,20200
784,79,10.85566,106.582344,3600000000,25.714285,140.0,1,3.7999,38.0,1.0,27589
919,92,10.0104,105.8079,2450000000,27.222221,90.0,1,4.5,20.0,1.0,31201
725,74,10.8684,106.71464,7800000000,31.836735,245.0,2,10.0,24.5,1.0,25990
786,79,10.675196,106.69398,4500000000,27.272728,165.0,1,13.0,13.0,1.0,27652
720,74,11.353844,106.420166,1390000000,6.017316,231.0,1,11.0,21.0,1.0,25798
737,75,11.061421,107.08938,575000000,5.75,100.0,1,5.0,21.0,1.0,26251
490,48,16.0657,108.1695,6800000000,71.57895,95.0,1,5.0,19.0,1.0,20200
831,83,10.3047,106.4007,1450000000,6.0416665,240.0,1,10.0,24.0,1.0,28807
786,79,10.6785,106.7063,4500000000,37.5,120.0,1,5.0,24.0,1.0,27652
731,75,10.887902,106.85692,12600000000,3.5,3600.0,4,,,1.0,26371
719,74,11.285348,106.61734,21800000000,5.5920377,3898.4,3,75.25,53.7798,1.0,25822
269,1,21.070988,105.48297,3245000000,16.909857,191.8999,1,,,1.0,9613
783,79,10.9593525,106.48182,1750000000,15.217391,115.0,1,,,1.0,27532
831,83,10.2882,106.4111,1590000000,7.136445,222.8,1,10.1,22.0,1.0,28828
783,79,10.958609,106.593765,12499900000,8.80895,1419.0,1,20.0,72.0,1.0,27547
708,72,11.266139,106.08166,1400000000,3.3816426,414.0,1,10.0,42.0,1.0,25618
474,46,16.44426,107.58627,10300000000,66.02564,156.0,1,7.0,22.2999,1.0,19795
807,80,10.627885,106.66285,820000000,17.083334,48.0,1,4.0,12.0,1.0,28159
654,66,12.6947,108.2199,1690000000,2.2593584,748.0,1,15.0,51.0,1.0,24505
643,66,12.682105,108.07674,2550000000,25.5,100.0,1,5.0,20.0,1.0,24118
712,72,11.034649,106.35521,650000000,4.676259,139.0,1,,,1.0,25708
754,77,10.646611,107.11301,1200000000,2.4,500.0,4,6.9,75.0,1.0,26725
754,77,10.601805,107.11308,1210000000,9.236641,131.0,1,5.0,26.0,1.0,26728
783,79,10.974,106.5046,1100000000,9.821428,112.0,1,,,1.0,27556
493,48,16.081253,108.24399,5500000000,68.75,80.0,1,5.0,,1.0,20275
919,92,9.993837,105.799675,2950000000,26.818182,110.0,1,5.0,22.0,1.0,31201
786,79,10.668201,106.69686,2100000000,32.8125,64.0,1,4.3,15.0,1.0,27652
719,74,11.220742,106.69398,950000000,0.5277778,1800.0,1,30.0,60.0,1.0,25831
721,74,11.260122,106.63697,1500000000,10.0,150.0,1,7.0,22.0,1.0,25813
678,68,11.703449,108.36832,1050000000,9.130435,115.0,1,5.0999,22.0,1.0,24982
777,79,10.772308,106.609245,3200000000,48.484848,66.0,1,4.0,16.5,1.0,27448
494,48,15.986558,108.26741,3200000000,32.0,100.0,1,5.0,20.0,1.0,20290
736,75,11.040181,107.28313,750000000,0.75,1000.0,4,20.0,50.0,1.0,26245
833,83,10.1269245,106.33755,790000000,6.076923,130.0,1,5.0,26.0,1.0,28903
678,68,11.7034,108.3683,1050000000,8.139535,129.0,1,6.0,22.0,1.0,24982
725,74,10.978315,106.72936,1200000000,8.0,150.0,1,6.0,25.0,1.0,25969
762,79,10.864888,106.76161,26000000000,47.61905,546.0,1,21.0,23.0,1.0,26818
494,48,15.98728,108.26717,19300000000,42.88889,450.0,2,15.0,30.0,1.0,20290
725,74,10.978315,106.72936,1190000000,11.9,100.0,1,5.0,20.0,1.0,25969
490,48,16.089273,108.14692,2600000000,26.0,100.0,1,5.0,20.0,1.0,20197
742,75,10.7235,106.95447,1700000000,18.88889,90.0,1,5.0,18.0,2.0,26494
784,79,10.862454,106.5652,4500000000,19.313305,233.0,1,17.0,15.0,1.0,27589
490,48,16.0917,108.1259,2250000000,18.75,120.0,2,5.0,24.0,1.0,20195
724,74,10.878222,106.81129,1450000000,14.5,100.0,1,5.0,20.0,1.0,25957
497,48,16.087358,108.08358,950000000,6.25,152.0,1,7.8,19.7999,1.0,20296
806,80,10.568405,106.59406,1050000000,5.5851064,188.0,1,5.0,38.0,1.0,28135
725,74,10.957153,106.71757,1280000000,8.533334,150.0,1,5.0,30.0,1.0,25972
724,74,10.9053,106.7809,780000000,10.4,75.0,1,5.0,15.0,1.0,25957
697,70,11.521115,106.71167,500000000,2.5,200.0,1,5.0,40.0,1.0,25453
721,74,11.0600605,106.635025,720000000,7.2,100.0,1,5.0,20.0,1.0,25852
718,74,10.993995,106.65053,2600000000,24.299065,107.0,1,5.0,21.0,1.0,25774
784,79,10.887359,106.62125,3500000000,35.0,100.0,1,5.0,20.0,1.0,27574
807,80,10.5607,106.651,9999000000,4.432181,2256.0,4,,,1.0,28159
494,48,16.023426,108.2459,10300000000,32.594936,316.0,1,12.0,24.0,1.0,20285
919,92,10.029194,105.796745,12000000000,60.0,200.0,1,10.5,20.5,1.0,31189
495,48,16.016212,108.22386,6750000000,67.5,100.0,2,5.0,20.0,1.0,20314
725,74,10.877594,106.699776,2000000000,18.181818,110.0,1,11.0,10.0,1.0,25990
725,74,10.872017,106.70895,1200000000,12.0,100.0,1,5.0,20.0,1.0,25990
766,79,10.826793,106.631355,76000000000,104.98688,723.9,1,9.6,57.9,1.0,26977
495,48,16.0377,108.1728,2300000000,41.07143,56.0,1,,,1.0,20312
493,48,16.067204,108.24432,54000000000,164.8855,327.5,1,11.0,,1.0,20275
495,48,16.011288,108.19994,1650000000,27.5,60.0,1,,,1.0,20312
543,52,14.571069,109.063156,470000000,4.7,100.0,2,5.0,20.0,2.0,21655
784,79,10.899136,106.64896,2950000000,27.314816,108.0,1,6.1999,18.0,1.0,27568
494,48,15.978092,108.267944,14999999999,32.05128,468.0,1,18.0,26.0,1.0,20290
490,48,16.092543,108.12393,2050000000,20.5,100.0,2,,,1.0,20195
783,79,11.015418,106.465385,500000000,4.7619047,105.0,1,5.0,22.3999,1.0,27520
785,79,10.690911,106.59475,80000000000,51.612904,1550.0,1,60.0,36.0,1.0,27595
495,48,16.001999,108.219955,2550000000,22.626461,112.6999,2,5.0,,1.0,20314
783,79,11.0048,106.5893,7700000000,6.270358,1228.0,1,32.0,37.0,1.0,27523
712,72,11.025244,106.39089,530000000,1.9776119,268.0,1,6.0,48.0,1.0,25732
777,79,10.72133,106.61157,3731000000,65.0,57.4,1,,,1.0,27460
721,74,11.148853,106.61145,1510000000,5.0333333,300.0,1,,,1.0,25813
718,74,11.009144,106.6801,770000000,4.888889,157.5,1,4.5,35.0,1.0,25762
748,77,10.523844,107.18149,4600000000,12.602739,365.0,1,12.6999,28.0,1.0,26548
916,92,10.035305,105.74649,2600000000,32.828323,79.1999,1,7.1999,11.0,1.0,31149
784,79,10.863145,106.58376,4550000000,23.333334,195.0,1,,,1.0,27577
762,79,10.838916,106.75297,4000000000,78.43137,51.0,1,,,1.0,26827
495,48,16.0135,108.1895,1350000000,13.5,100.0,1,,,1.0,20311
568,56,12.1892,109.17008,3870000000,10.0,387.0,1,15.0,24.0,1.0,22405
769,79,10.800001,106.73291,470000000000,502.6738,935.0,1,19.0,50.0,1.0,27088
698,70,11.735233,106.80604,450000000,2.25,200.0,1,5.0,50.0,1.0,25255
570,56,12.0283,109.1107,1900000000,0.054285713,35000.0,4,100.0,300.0,1.0,22456
807,80,10.565204,106.71757,650000000,6.1320753,106.0,1,,,1.0,28195
17,1,21.140604,105.87473,1700000000,17.0,100.0,1,7.5,13.39,1.0,487
17,1,21.087646,105.890686,6136000000,65.0,94.4,1,,,1.0,520
593,60,10.938184,108.10787,55000000000,56.122448,980.0,1,20.0,49.0,1.0,22924
783,79,10.919897,106.56173,5200000000,1.3191273,3942.0,4,46.0,85.0,1.0,27553
594,60,10.717129,107.77547,3500000000,3.4619188,1011.0,1,15.0,68.0,1.0,23248
495,48,16.006231,108.21946,3440000000,39.54023,87.0,2,,,1.0,20314
784,79,10.895,106.6175,4000000000,33.898304,118.0,1,6.0,20.0,1.0,27574
808,80,10.45583,106.528946,800000000,8.0,100.0,1,5.0,20.0,1.0,28234
721,74,11.1586,106.5941,1100000000,4.296875,256.0,1,5.0,51.0,1.0,25813
494,48,16.00486,108.2416,3350000000,31.904762,105.0,2,,,1.0,20287
785,79,10.648341,106.65593,5700000000,7.1698112,795.0,4,18.0,43.0,1.0,27640
808,80,10.490912,106.48182,2700000000,15.168539,178.0,1,10.0,,1.0,28219
806,80,10.50172,106.608,12500000000,3.5714285,3500.0,3,51.0,57.0,1.0,28123
493,48,16.091932,108.25057,3130000000,42.876713,73.0,1,5.1999,14.0,1.0,20263
762,79,10.840135,106.71629,79000000000,64.7541,1220.0,1,40.0,25.0,1.0,26809
731,75,10.863195,106.92411,4500000000,19.736841,228.0,1,,,1.0,26374
808,80,10.4909,106.4818,380000000,0.5846154,650.0,4,,,1.0,28219
777,79,10.721719,106.61139,3520000000,65.18519,54.0,1,4.0,13.5,1.0,27460
784,79,10.878084,106.57007,3900000000,35.454544,110.0,1,5.5,20.0,1.0,27577
794,80,10.52517,106.39491,3500000000,8.807249,397.3999,1,,,1.0,27691
721,74,11.0882,106.66627,320000000,2.6666667,120.0,2,6.0,20.0,1.0,25849
721,74,11.1044445,106.62324,1380000000,9.2,150.0,1,5.0,30.0,1.0,25846
597,60,11.155737,108.05987,850000000,0.67140603,1266.0,4,30.0,43.0,1.0,23077
735,75,11.0158,106.8355,1600000000,16.0,100.0,1,5.0,20.0,1.0,26188
748,77,10.511468,107.19268,2350000000,30.32258,77.5,1,5.0,15.5,1.0,26558
769,79,10.797267,106.80802,15600000000,6.0,2600.0,4,45.0,60.0,1.0,26866
753,77,10.491347,107.27255,8000000000,8.80088,909.0,1,14.0,65.0,1.0,26680
712,72,11.025244,106.39089,490000000,2.5,196.0,1,5.0,39.0,1.0,25732
9,1,20.994188,105.80083,26000000000,273.6842,95.0,1,7.8,,1.0,367
735,75,11.0069,106.8001,1650000000,15.277778,108.0,1,5.0,22.0,1.0,26194
801,80,10.962611,106.22279,1200000000,0.38192233,3142.0,4,31.0,100.0,1.0,27901
740,75,10.715156,107.0027,1100000000,11.0,100.0,1,5.0,20.0,1.0,26413
710,72,11.079084,106.2934,470000000,3.1333334,150.0,1,5.0,30.0,1.0,25678
808,80,10.45583,106.528946,1100000000,0.9777778,1125.0,1,,,2.0,28234
784,79,10.879556,106.60947,4550000000,32.971016,138.0,1,6.0,23.0,1.0,27574
697,70,11.4360895,106.6645,550000000,3.6666667,150.0,1,5.0,30.0,1.0,25447
721,74,11.148853,106.61145,830000000,5.5333333,150.0,1,6.0,25.0,1.0,25813
785,79,10.713599,106.647934,5000000000,5.0,1000.0,4,,,1.0,27619
568,56,12.26258,109.15096,1650000000,16.734297,98.5999,1,5.0,19.7199,1.0,22393
783,79,11.035925,106.55579,1395000000,16.034483,87.0,1,5.0,17.0,1.0,27517
720,74,11.257584,106.52155,490000000,1.96,250.0,1,5.0,55.0,1.0,25804
497,48,15.9569,107.9789,4300000000,0.215,20000.0,4,190.0,118.0,1.0,20317
739,75,10.7488,107.3511,750000,0.00075,1000.0,4,12.0,80.0,1.0,26362
775,79,10.744735,106.6287,28000000000,140.0,200.0,1,10.0,20.0,1.0,27364
695,70,11.457764,107.00502,180000000,0.18,1000.0,1,10.0,100.0,1.0,25375
676,68,11.8597,108.3448,32000000000,2.909091,11000.0,1,300.0,35.0,1.0,24868
490,48,16.0439,108.167175,2730000000,26.0,105.0,2,5.0,21.0,1.0,20200
490,48,16.074415,108.160576,6500000000,54.166668,120.0,1,6.5,18.0,1.0,20200
288,30,20.947254,106.298325,880000000,19.555555,45.0,1,4.0,12.0,1.0,10543
718,74,11.01679,106.68409,439000000,5.4875,80.0,1,,,1.0,25762
721,74,11.1044445,106.62324,990000000,6.923077,143.0,1,5.0,28.62,1.0,25846
4,1,21.059816,105.863655,11765000000,117.65,100.0,1,,,1.0,118
712,72,11.025244,106.39089,510000000,2.2173913,230.0,1,7.0,33.0,1.0,25732
724,74,10.942212,106.75534,3650000000,24.333334,150.0,1,5.42,28.0,1.0,25945
723,74,11.048178,106.72356,600000000,4.6875,128.0,1,5.0,25.6,1.0,25920
718,74,10.8016405,106.649666,830000000,7.8301888,106.0,1,5.0,21.0,1.0,25762
829,83,10.245019,106.41114,6000000000,2.097902,2860.0,4,27.0,100.0,1.0,28786
748,77,10.516117,107.181366,2150000000,23.88889,90.0,1,5.0,18.0,1.0,26548
742,75,10.668084,106.82374,19500000000,23.32536,836.0,1,17.0,49.0,1.0,26500
748,77,10.533293,107.17085,1650000000,10.377358,159.0,1,8.1999,19.0,1.0,26567
803,80,10.673932,106.42126,1700000000,1.7,1000.0,4,28.0,36.0,1.0,28015
734,75,11.242659,107.43811,3200000000,6.6666665,480.0,1,10.0,50.0,1.0,26164
783,79,10.9589,106.5155,4600000000,20.0,230.0,1,10.0,23.0,1.0,27556
753,77,10.541363,107.25789,795000000,5.80292,137.0,1,11.5,11.0,1.0,26695
753,77,10.508775,107.261314,1600000000,7.079646,226.0,1,5.0,45.0,1.0,26680
494,48,15.99107,108.23758,2950000000,27.06422,109.0,2,5.0,21.7999,2.0,20287
737,75,10.875795,107.0008,800000000,8.421053,95.0,1,,,1.0,26296
493,48,16.08049,108.24472,72000000000,180.0,400.0,1,20.0,20.0,1.0,20275
761,79,10.87976,106.66404,3650000000,59.836067,61.0,1,4.5,14.0,1.0,26764
725,74,10.8718,106.7089,7450000000,29.101562,256.0,1,11.0,27.5,1.0,25990
721,74,11.1044445,106.62324,1300000000,6.5,200.0,1,10.0,20.0,1.0,25846
490,48,16.072245,108.16153,4000000000,44.444443,90.0,1,5.0,18.0,1.0,20200
770,79,10.783588,106.67461,4500000000,95.74468,47.0,1,3.7999,12.5,1.0,27133
742,75,10.693515,106.95357,980000000,7.5384617,130.0,1,5.0,26.0,1.0,26494
777,79,10.808,106.593,12500000000,62.5,200.0,1,10.0,20.0,1.0,27442
777,79,10.7999,106.5962,2950000000,43.382355,68.0,1,4.5,15.0,1.0,27442
761,79,10.86917,106.649414,6000000000,46.511627,129.0,1,4.3,29.0,1.0,26773
497,48,15.97223,108.172516,730000000,7.3,100.0,1,5.0,20.0,1.0,20326
697,70,11.482726,106.61734,550000000,0.55,1000.0,1,,,1.0,25441
739,75,10.825949,107.39671,700000,4.375e-05,16000.0,4,,,1.0,26359
412,40,18.727264,105.64749,700000000,10.0,70.0,1,5.0,13.5,1.0,17920
821,82,10.433769,106.32872,3200000000,1.6736401,1912.0,1,40.0,50.0,1.0,28534
783,79,10.97723,106.47081,650000000,4.3333335,150.0,1,8.0,30.0,1.0,27532
822,82,10.431309,106.37582,1050000000,2.536232,414.0,4,6.0,66.0,1.0,28609
777,79,10.725448,106.61732,8500000000,94.44444,90.0,1,4.5,20.0,1.0,27460
821,82,10.4862585,106.36404,290000000,3.258427,89.0,1,5.0,18.0,1.0,28525
821,82,10.44956,106.34301,695000000,4.633333,150.0,1,5.0,30.0,1.0,28525
769,79,10.802091,106.812294,3950000000,40.72165,97.0,1,5.3,18.0,1.0,26860
762,79,10.856662,106.7446,4300000000,43.0,100.0,1,5.0,20.0,1.0,26821
718,74,11.015105,106.62285,860000000,7.257384,118.5,1,4.0,30.0,1.0,25771
721,74,11.148853,106.61145,650000000,2.1666667,300.0,1,,,1.0,25813
762,79,10.8475065,106.74875,6000000000,81.08108,74.0,1,4.0,20.0,1.0,26821
738,75,10.886903,107.11607,850000000,6.8,125.0,1,4.5,29.0,1.0,26320
724,74,10.917414,106.76861,2250000000,37.5,60.0,1,,,1.0,25948
762,79,10.841435,106.73139,5100000000,72.85714,70.0,1,4.0,,1.0,26812
762,79,10.849491,106.74129,6150000000,72.35294,85.0,1,4.0,,1.0,26821
805,80,10.553253,106.484764,469000000,3.2344828,145.0,1,5.0,29.0,1.0,28087
918,92,10.097963,105.71834,660000,0.0044,150.0,4,10.0,15.0,1.0,31171
737,75,10.918885,107.05689,120000000,1.2,100.0,4,6.0,16.0,1.0,26281
919,92,9.983268,105.73805,1700000000,11.169521,152.1999,4,5.07,30.0,1.0,31195
731,75,10.895226,106.862656,700000000,7.0,100.0,1,5.0,20.0,1.0,26371
724,74,10.896463,106.75282,700000000,10.294118,68.0,1,4.0,17.0,1.0,25942
490,48,16.079138,108.164116,11000000000,52.38095,210.0,1,10.0,21.0,1.0,20200
739,75,10.786584,107.32575,1400000000,1.2727273,1100.0,4,22.0,48.0,1.0,26356
926,92,9.997017,105.714455,2500000000,5.070994,493.0,1,6.25,79.0,1.0,31312
490,48,16.056715,108.16715,1800000000,18.0,100.0,1,5.0,20.0,1.0,20200
783,79,10.9593525,106.48182,500000000,2.7777777,180.0,1,6.0,30.0,1.0,27532
490,48,16.094494,108.12493,2350000000,23.5,100.0,2,5.0,20.0,1.0,20195
786,79,10.6788,106.75165,5650000000,40.357143,140.0,2,7.0,20.0,2.0,27655
783,79,10.972192,106.496544,510000000,3.4,150.0,1,5.0,30.0,1.0,27496
783,79,10.93502,106.5531,7000000000,27.888447,251.0,1,,,1.0,27553
802,80,10.830238,106.462265,950000000,10.555555,90.0,1,5.0,18.0,1.0,27985
764,79,10.8491,106.6501,11300000000,70.625,160.0,1,5.0,32.0,1.0,26882
769,79,10.814708,106.779495,45540000000,115.0,396.0,2,19.5,20.0,1.0,26848
724,74,10.917414,106.76861,3900000000,44.31818,88.0,1,4.0,22.0,1.0,25948
806,80,10.504888,106.602425,930000000,6.413793,145.0,1,,,1.0,28108
4,1,21.028275,105.917725,7700000000,154.0,50.0,1,,,1.0,148
723,74,11.1049,106.7116,1250000000,14.705882,85.0,1,5.0,17.0,1.0,25912
697,70,11.521115,106.71167,390000000,1.95,200.0,1,5.0,40.0,1.0,25453
932,93,9.9237,105.738,700000000,7.0,100.0,1,5.0,20.0,1.0,31362
719,74,11.356915,106.61145,650000000,1.1818181,550.0,1,10.0,55.0,1.0,25816
719,74,11.339095,106.55751,700000000,4.5454545,154.0,3,5.0,32.9,1.0,25816
802,80,10.820214,106.48676,1150000000,9.583333,120.0,1,6.0,20.0,1.0,27982
